
Project Name,020_MSM_Template_Mat_24_E23B
emmebank Title,020_MSM_Template_Mat_24_E23B
Year,2018
Slot No,12
Scenario Title AM,2018 AM 2018March_update_SepNet_AGSv1_E23B
Date,20240724
User,ChapaJay1
File Name,C:/002_D/MSM_P2_E23/020_MSM_Template_Mat_24_E23B/2018/2018/outputs/Landuse_Table/Landuse_Detailed_Table_2018_Slot_12.csv

c ,Zone,HH1,HH2,HH3,HH4,HH5,HH6,HH7,HH8,HH1PT1,HH1PT2,HH1PT3,HH1PT4,HH1PT5,HH1PT6,HH1PT7,HH1PT8,HH2PT1,HH2PT2,HH2PT3,HH2PT4,HH2PT5,HH2PT6,HH2PT7,HH2PT8,HH3PT1,HH3PT2,HH3PT3,HH3PT4,HH3PT5,HH3PT6,HH3PT7,HH3PT8,HH4PT1,HH4PT2,HH4PT3,HH4PT4,HH4PT5,HH4PT6,HH4PT7,HH4PT8,HH5PT1,HH5PT2,HH5PT3,HH5PT4,HH5PT5,HH5PT6,HH5PT7,HH5PT8,HH6PT1,HH6PT2,HH6PT3,HH6PT4,HH6PT5,HH6PT6,HH6PT7,HH6PT8,HH7PT1,HH7PT2,HH7PT3,HH7PT4,HH7PT5,HH7PT6,HH7PT7,HH7PT8,HH8PT1,HH8PT2,HH8PT3,HH8PT4,HH8PT5,HH8PT6,HH8PT7,HH8PT8,E1,E2,E3,E4,E5,E6,Prim,Sec,Tert
,538,161.5260,62.69839,120.2639,58.74080,153.4882,48.05484,85.68916,68.96585,5.20476,8.53672,9.73298,0.00000,0.00000,3.55565,26.94398,128.9868,7.36894,12.08636,13.78004,2.86164,59.18605,0.00000,5e-07,0.00000,14.75620,17.48362,16.77922,0.00000,0.00000,13.04618,90.65957,150.2751,16.24564,19.24835,18.47285,4.38863,57.98537,5.89912,40.99368,13.00133,44.54880,52.78284,50.65625,21.95609,290.0974,0.01237,0.08596,0.32905,9.62999,11.04003,18.20645,6.78420,17.35114,50.52372,65.43616,33.02796,15.54997,17.82681,29.39874,48.10844,123.0411,44.55809,57.70974,29.82252,11.56203,13.25495,21.85914,62.26517,159.2481,9.40370,12.17927,5.29509,595.5190,193.5700,161.5672,712.8430,179.5654,167.7452,0.00000,0.00000,14.00000
,539,324.3334,272.9662,184.1627,113.5533,346.3751,50.74380,95.13840,92.93160,10.41119,17.07619,19.46909,0.00000,0.00000,11.51776,87.27930,214.7135,17.43865,28.60247,32.61055,12.12621,250.8013,9e-07,0.00001,0.00000,21.82409,25.85788,24.81608,0.00000,0.00000,21.72393,150.9622,196.2426,25.76484,30.52701,29.29709,8.31576,109.8729,11.24907,78.17126,25.34097,82.08026,97.25133,93.33314,48.92089,646.3731,0.05885,0.40896,0.32707,6.33484,7.26239,11.97663,6.51899,16.67284,45.52880,58.96696,38.65502,12.39856,14.21397,23.44069,50.02572,127.9447,43.31311,56.09729,37.30754,10.04718,11.51830,18.99517,76.54679,195.7745,10.20339,13.21499,7.71830,161.1499,454.5600,125.9307,989.5220,883.3534,274.2626,0.00000,0.00000,0.00000
,540,301.0450,262.5056,210.4696,174.4280,472.8749,87.47643,142.2143,120.0197,19.28195,31.62580,36.05756,0.00000,0.00000,14.55324,110.2816,164.9470,25.58004,41.95580,47.83510,11.53454,238.5640,6e-07,0.00000,0.00000,46.65956,55.28376,53.05642,0.00000,0.00000,36.66832,254.8127,146.3155,52.99317,62.78801,60.25832,12.69121,167.6841,18.70658,129.9944,25.59687,139.3401,165.0946,158.4431,65.83594,869.8652,0.04176,0.29023,0.29543,20.09778,23.04052,37.99682,11.94434,30.54860,92.80284,120.1943,52.94944,30.51870,34.98730,57.69859,77.68607,198.6883,75.88897,98.28812,44.14547,24.11608,27.64718,45.59381,105.1204,268.8539,17.80562,23.06108,8.89339,74.10670,90.67480,12.97430,139.2234,264.8901,108.7746,155.0000,619.0000,0.00000
,541,189.7154,184.2936,172.6374,130.7928,329.7279,97.32566,144.9496,113.3005,26.43574,43.35928,49.43526,0.00000,0.00000,12.25264,92.84807,80.01009,33.36311,54.72141,62.38957,8.22599,170.1345,2e-07,1.6e-06,0.00000,43.99922,52.13169,50.03134,0.00000,0.00000,31.24455,217.1223,112.9149,44.35644,52.55494,50.43753,9.71364,128.3426,14.32611,99.55396,18.29684,110.5316,130.9614,125.6850,46.55490,615.1122,0.01969,0.13679,0.28550,25.29318,28.99664,47.81923,13.31522,34.05472,107.1663,138.7972,50.53137,34.20452,39.21280,64.66701,78.81030,201.5636,79.91582,103.5036,38.57962,25.42072,29.14285,48.06034,99.83187,255.3279,17.71905,22.94896,7.20915,11.07881,29.21440,9.75373,45.43580,130.6428,38.47564,515.0000,0.00000,0.00000
,542,182.6059,165.9635,201.3519,135.8121,308.3309,162.1999,174.6920,114.1091,39.07238,64.08562,73.06596,0.00000,0.00000,15.07380,114.2263,49.07658,37.62812,61.71679,70.36520,7.37941,152.6251,7e-07,0.00001,1e-07,60.96524,72.23356,69.32330,0.00000,0.00000,39.28397,272.9892,110.6520,53.80709,63.75237,61.18382,10.16199,134.2665,14.98116,104.1059,17.53708,126.1036,149.4116,143.3920,44.03281,581.7889,0.00800,0.05563,0.23282,48.00554,55.03456,90.75916,20.87023,53.37726,173.9645,225.3114,69.37350,47.32810,54.25794,89.47840,89.19736,228.1294,94.37626,122.2321,38.56919,29.47977,33.79623,55.73439,94.18166,240.8771,18.57652,24.05952,6.31075,20.52052,32.42720,16.23950,29.17873,99.47029,15.13742,468.0000,0.00000,0.00000
,543,129.3548,176.2246,189.8857,160.7700,478.0072,102.9262,196.8865,177.0850,22.59008,37.05172,42.24382,0.00000,0.00000,9.76892,74.02695,45.78374,36.59716,60.02582,68.43730,8.12995,168.1483,3e-07,2.3e-06,0.00000,39.28839,46.55014,44.67467,0.00000,0.00000,30.74266,213.6346,147.4056,52.66347,62.39737,59.88342,11.59331,153.1780,16.94117,117.7263,26.26908,168.4954,199.6387,191.5954,66.79102,882.4847,0.04569,0.31750,0.38226,23.73199,27.20686,44.86765,14.43844,36.92747,113.1854,146.5929,57.64510,43.55178,49.92868,82.33891,111.0379,283.9883,108.3442,140.3228,56.90214,34.40528,39.44294,65.04654,159.3724,407.6076,24.88408,32.22881,11.11850,21.87843,55.31770,26.07350,35.78680,54.45812,106.5386,194.0000,0.00000,0.00000
,544,64.10207,54.54034,45.70930,35.71947,81.96824,45.73943,52.56496,36.39464,12.72464,20.87067,23.79529,0.00000,0.00000,4.66537,35.35326,23.97650,13.85897,22.73116,25.91650,2.49738,51.65215,0.00000,6e-07,0.00000,15.89962,18.83838,18.07939,0.00000,0.00000,9.84977,68.44733,16.08434,14.77948,17.51120,16.80569,2.68874,35.52539,3.98577,27.69761,4.48560,35.46083,42.01512,40.32236,11.88161,156.9872,0.00151,0.01049,0.01239,14.82301,16.99342,28.02435,6.01448,15.38250,50.15235,64.95518,19.63197,15.73734,18.04162,29.75298,27.61255,70.62125,29.19089,37.80680,11.77384,10.39487,11.91690,19.65252,30.67432,78.45200,5.98752,7.75478,1.96792,1118.178,112.9520,242.4274,138.7423,141.6076,292.3516,200.0000,0.00000,0.00000
,545,93.86211,106.2279,90.36209,78.07420,283.2370,39.44098,83.63345,105.2411,7.72646,12.67277,14.44862,0.00000,0.00000,4.37956,33.18746,54.68792,14.80924,24.28978,27.69353,4.82001,99.69025,2e-07,2e-06,0.00000,15.27572,18.09916,17.36996,0.00000,0.00000,12.77461,88.77237,83.47653,22.24209,26.35313,25.29139,5.64257,74.55316,8.14216,56.58087,13.72005,87.44784,103.6110,99.43656,39.85717,526.6177,0.05488,0.38140,0.27061,7.50028,8.59847,14.18001,5.48838,14.03696,40.94687,53.03262,24.08261,16.23864,18.61632,30.70074,47.15157,120.5939,43.62092,56.49594,25.92620,17.72629,20.32179,33.51328,94.24754,241.0455,11.79348,15.27442,6.18874,12.21446,42.40990,35.94270,42.40160,51.79062,50.73542,604.0000,0.00000,0.00000
,546,163.1858,153.3709,208.1257,130.0899,387.7523,60.67716,127.1838,142.2790,6.47819,10.62538,12.11432,0.00000,0.00000,5.72095,43.35221,111.2997,12.51958,20.53432,23.41181,6.92975,143.3251,0.00000,5e-07,0.00000,30.01042,35.55732,34.12473,0.00000,0.00000,24.04700,167.1057,238.5951,36.96798,43.80086,42.03614,9.90182,130.8291,13.57929,94.36420,29.33685,107.7868,127.7093,122.5640,58.97013,779.1500,0.08469,0.58849,0.35560,10.81439,12.39785,20.44566,8.61701,22.03868,58.34508,75.56606,52.13157,22.83971,26.18393,43.18071,72.48293,185.3808,60.47428,78.32369,55.03817,22.39006,25.66844,42.33060,128.4128,328.4259,15.14086,19.60980,12.19805,51.27800,51.85950,35.71050,142.5857,222.1247,61.15241,697.0000,0.00000,0.00000
,547,140.3875,154.0049,162.0462,128.0573,363.9856,89.55730,170.8651,155.8039,12.77446,20.95238,23.88845,0.00000,0.00000,7.79827,59.09377,71.49107,20.19818,33.12858,37.77093,6.98365,144.4398,3e-07,2.2e-06,0.00000,37.10158,43.95914,42.18807,0.00000,0.00000,27.35077,190.0640,124.2401,41.77448,49.49575,47.50158,9.58460,126.6377,13.80134,95.90724,21.86525,123.0106,145.7469,139.8749,52.36676,691.9022,0.03761,0.26134,0.29867,20.96597,24.03583,39.63821,12.38930,31.68661,95.34765,123.4901,53.80684,39.42747,45.20050,74.54147,95.62852,244.5775,91.72009,118.7920,53.27391,32.00757,36.69416,60.51344,138.5140,354.2606,21.55057,27.91138,10.58528,24.43570,39.14770,29.40780,45.66340,357.6746,58.75102,902.0000,1838.000,0.00000
,548,143.6864,50.95139,163.4937,84.40863,240.7519,34.13305,75.35163,71.60432,2.91617,4.78303,5.45328,0.00000,0.00000,2.08229,15.77916,120.8229,4.71834,7.73891,8.82337,2.23829,46.29356,0.00000,4e-07,0.00000,20.43130,24.20766,23.23236,0.00000,0.00000,15.90714,110.5407,198.4396,24.74348,29.31686,28.13571,6.22646,82.26789,8.51534,59.17417,17.92977,72.52682,85.93212,82.46998,35.29643,466.3583,0.02069,0.14377,0.16220,4.95196,5.67703,9.36217,4.78178,12.22977,32.13232,41.61641,28.46770,10.95949,12.56419,20.71999,42.13921,107.7744,34.55310,44.75169,31.32399,8.74632,10.02697,16.53578,63.05388,161.2653,6.72096,8.70470,5.47932,8.96892,87.56960,42.23070,103.7658,270.6935,106.3582,629.0000,502.0000,0.00000
,549,17.29641,32.77345,100.8907,81.30857,246.9818,31.74808,70.18828,61.51572,1.69236,2.77577,3.16474,0.00000,0.00000,1.32665,10.05305,6.43754,3.40087,5.57803,6.35968,1.53396,31.72627,0.00000,2e-07,0.00000,23.03596,27.29374,26.19410,0.00000,0.00000,15.60810,108.4627,88.38161,28.21127,33.42561,32.07891,6.23964,82.44196,9.11285,63.32632,14.16239,82.73736,98.02985,94.08030,37.73887,498.6294,0.02994,0.20808,0.09533,5.49861,6.30372,10.39566,4.63002,11.84164,30.27937,39.21654,29.74589,12.14890,13.92776,22.96869,40.97980,104.8091,32.79077,42.46921,32.94880,9.43580,10.81741,17.83932,57.12239,146.0951,6.32334,8.18972,5.50038,5.21277,35.90690,55.58130,58.74530,18.68865,54.89776,0.00000,0.00000,0.00000
,550,46.55389,58.89124,62.49897,50.28121,149.1891,24.17617,48.82650,50.23934,4.76048,7.80803,8.90218,0.00000,0.00000,2.75386,20.86818,20.79055,7.55063,12.38436,14.11979,2.58801,53.52668,1e-07,1.2e-06,0.00000,13.07843,15.49574,14.87142,0.00000,0.00000,9.68083,67.27326,48.27560,15.26707,18.08891,17.36012,3.68105,48.63628,5.42680,37.71148,8.03897,44.38306,52.58647,50.46780,21.89004,289.2249,0.02837,0.19712,0.09383,4.32177,4.95457,8.17073,3.33539,8.53052,24.16048,31.29162,17.01113,9.10202,10.43475,17.20826,27.52711,70.40278,24.65784,31.93578,17.68975,7.88376,9.03811,14.90501,44.57542,114.0052,5.77683,7.48190,3.61002,348.4340,106.6270,113.2708,297.2059,105.6797,468.2234,434.0000,12.00000,0.00000
,551,9.40822,12.25349,20.96496,12.63543,35.55090,6.68170,12.98303,9.33100,0.51473,0.84424,0.96255,0.00000,0.00000,0.60707,4.60023,3.52392,0.47700,0.78236,0.89200,0.53215,11.00633,0.00000,0.00000,0.00000,2.74605,3.25360,3.12252,0.00000,0.00000,2.30338,16.00646,21.90145,3.82837,4.53597,4.35322,0.87434,11.55231,1.22991,8.54681,2.27259,12.00393,14.22264,13.64962,4.94222,65.29973,0.00207,0.01441,0.02811,1.21218,1.38967,2.29175,1.12860,2.88649,8.22760,10.65604,5.26850,2.04394,2.34321,3.86426,8.76615,22.42011,7.82042,10.12867,5.14539,1.29771,1.48772,2.45344,9.84279,25.17372,1.20171,1.55640,0.67352,10.88339,13.10460,13.12563,1.09226,7.64037,25.10838,0.00000,0.00000,0.00000
,552,16.23477,23.80374,69.10284,41.77090,134.1417,12.85047,29.15492,44.88361,0.91716,1.50431,1.71511,0.00000,0.00000,0.74615,5.65417,9.73527,2.26400,3.71336,4.23371,1.09769,22.70308,0.00000,0.00000,0.00000,7.03331,8.33329,7.99755,0.00000,0.00000,5.97117,41.49440,88.47582,11.67327,13.83086,13.27362,3.04526,40.23581,4.15393,28.86616,9.20769,39.17488,46.41565,44.54560,19.79052,261.4846,0.02542,0.17665,0.16243,1.63421,1.87349,3.08963,1.81398,4.63941,12.41156,16.07491,9.56867,3.74556,4.29399,7.08135,16.57692,42.39679,13.82134,17.90080,10.77418,4.84654,5.55618,9.16286,39.94777,102.1696,3.61626,4.68362,2.62507,44.88230,35.87260,19.59824,26.08410,31.53726,71.06476,0.00000,0.00000,0.00000
,553,11.81617,16.41787,41.89230,27.66916,81.94776,10.20004,22.69842,26.86799,0.99266,1.62813,1.85628,0.00000,0.00000,0.93953,7.11960,6.13584,0.95032,1.55870,1.77712,0.85113,17.60353,0.00000,0.00000,0.00000,4.01952,4.76245,4.57058,0.00000,0.00000,4.54560,31.58794,45.57955,5.78275,6.85158,6.57554,2.00991,26.55618,2.75157,19.12098,5.93248,18.18084,21.54124,20.67336,12.17064,160.8060,0.00855,0.05939,0.03896,1.01632,1.16514,1.92146,1.47527,3.77312,10.22431,13.24208,7.80225,2.27243,2.60516,4.29624,13.11325,33.53817,11.08214,14.35312,8.62671,2.29740,2.63379,4.34346,24.90255,63.69024,2.50607,3.24575,1.80093,2.31377,16.29880,22.85480,29.33200,16.89976,28.43860,0.00000,0.00000,0.00000
,554,14.30231,19.59065,13.37451,10.72639,35.02423,6.62000,14.39855,22.39281,0.70601,1.15797,1.32024,0.00000,0.00000,0.52164,3.95289,9.14241,1.45725,2.39015,2.72508,0.86595,17.90998,0.00000,2e-07,0.00000,2.10881,2.49858,2.39792,0.00000,0.00000,1.37278,9.53965,14.92093,3.49134,4.13665,3.96999,0.75230,9.93989,0.96338,6.69467,2.86102,12.23452,14.49586,13.91183,4.88126,64.49422,0.01292,0.08979,0.04077,0.58360,0.66905,1.10336,0.79217,2.02604,4.46882,5.78783,6.51513,1.28220,1.46994,2.42412,6.99555,17.89167,4.83374,6.26045,7.13057,2.06444,2.36672,3.90303,17.38996,44.47620,1.46388,1.89595,1.90082,2.31412,9.78146,13.06284,13.03939,8.29651,56.73261,0.00000,0.00000,0.00000
,555,6.69877,7.99261,16.45128,12.87599,41.11337,6.07563,13.60026,17.24174,0.32937,0.54022,0.61592,0.00000,0.00000,0.26788,2.02992,3.54837,0.33721,0.55309,0.63059,0.32390,6.69914,0.00000,1e-07,0.00000,1.76455,2.09070,2.00647,0.00000,0.00000,1.77108,12.30745,18.06335,2.90687,3.44415,3.30539,0.92949,12.28096,1.19870,8.32994,3.37101,9.49034,11.24446,10.79143,6.00680,79.36558,0.00363,0.02520,0.01630,1.03545,1.18706,1.95762,1.03908,2.65753,6.41583,8.30951,7.19277,2.33868,2.68111,4.42151,9.33119,23.86526,7.00395,9.07121,8.03603,2.57680,2.95409,4.87169,18.77637,48.02204,1.63954,2.12347,1.68923,14.36381,9.78683,1.36212,1.35968,9.51099,76.51791,0.00000,0.00000,0.00000
,556,7.58691,9.37492,9.54351,7.99365,23.51169,4.07821,8.88425,10.88458,0.35368,0.58011,0.66140,0.00000,0.00000,0.38595,2.92465,3.14363,0.26899,0.44119,0.50301,0.38139,7.88818,0.00000,0.00000,0.00000,1.49400,1.77014,1.69882,0.00000,0.00000,1.44756,10.05928,10.66718,1.89802,2.24883,2.15823,0.54782,7.23817,0.81776,5.68275,1.04036,5.76292,6.82809,6.55299,3.15747,41.71846,0.00264,0.01835,0.01374,0.46917,0.53786,0.88701,0.53391,1.36551,4.21365,5.45734,1.59801,1.06985,1.22650,2.02265,4.84082,12.38079,4.66984,6.04818,1.79488,1.11904,1.28289,2.11565,8.95831,22.91158,0.98088,1.27039,0.35084,10.34662,9.71306,0.64968,6.47410,16.85478,114.0863,0.00000,0.00000,0.00000
,557,5.52908,6.01524,7.39240,6.62824,20.94017,3.55405,7.88863,11.78280,0.28043,0.45995,0.52441,0.00000,0.00000,0.23994,1.81824,2.96800,0.25349,0.41576,0.47402,0.25989,5.37524,0.00000,0.00000,0.00000,1.08910,1.29040,1.23841,0.00000,0.00000,1.17901,8.19311,10.34062,1.66774,1.97599,1.89638,0.52044,6.87642,0.76806,5.33736,1.09320,5.39216,6.38880,6.13140,3.32518,43.93429,0.00276,0.01920,0.01284,0.53095,0.60869,1.00380,0.51034,1.30523,4.00069,5.18152,1.54701,1.20858,1.38555,2.28495,4.61878,11.81289,4.41581,5.71916,1.73575,1.45039,1.66276,2.74210,10.56183,27.01273,1.09363,1.41643,0.40644,2.80504,1.43795,10.08047,1.43767,10.05651,9.61519,0.00000,0.00000,0.00000
,558,23.39179,14.44480,13.16476,4.68851,10.66808,2.31213,3.80525,3.31883,0.37074,0.60808,0.69329,0.00000,0.00000,0.78174,5.92385,15.17014,0.25246,0.41408,0.47210,0.62598,12.94683,0.00000,2e-07,0.00000,0.62196,0.73691,0.70722,0.00000,0.00000,0.91353,6.34820,14.41538,0.70974,0.84093,0.80705,0.30188,3.98865,0.36654,2.54716,1.13204,1.92852,2.28497,2.19291,1.33444,17.63147,0.00255,0.01772,0.05608,0.19314,0.22142,0.36514,0.16906,0.43238,1.35006,1.74854,0.62281,0.28727,0.32933,0.54311,1.13004,2.89016,1.11614,1.44558,0.53563,0.20423,0.23413,0.38611,1.60833,4.11344,0.24136,0.31260,0.09461,6.80004,0.32446,9.73572,6.47883,11.67727,29.52127,0.00000,0.00000,0.00000
,559,5.37423,7.56099,5.33008,4.40604,13.73355,2.88716,5.84814,9.43161,0.23633,0.38762,0.44194,0.00000,0.00000,0.29850,2.26196,2.94217,0.26507,0.43476,0.49568,0.36144,7.47551,0.00000,0.00000,0.00000,0.51529,0.61054,0.58594,0.00000,0.00000,0.77078,5.35626,7.70922,0.74803,0.88629,0.85059,0.34580,4.56887,0.47669,3.31259,0.99506,2.35444,2.78962,2.67722,2.03789,26.92583,0.00507,0.03525,0.01619,0.56108,0.64323,1.06077,0.44311,1.13329,3.44558,4.46256,1.57054,1.15273,1.32152,2.17935,3.61791,9.25310,3.46357,4.48587,1.60440,1.64531,1.88622,3.11062,9.05518,23.15933,1.07980,1.39851,0.47043,7.92232,6.53196,6.54242,1.45220,30.14418,66.75901,0.00000,0.00000,0.00000
,560,1.03864,1.15786,0.65481,0.38736,1.17321,0.27930,0.52629,0.84606,0.08870,0.14548,0.16586,0.00000,0.00000,0.07929,0.60086,1.11159,0.13310,0.21832,0.24891,0.08837,1.82772,0.00000,0.00000,0.00000,0.04647,0.05506,0.05284,0.00000,0.00000,0.05967,0.41469,0.93046,0.05710,0.06766,0.06493,0.02706,0.35751,0.03534,0.24562,0.08791,0.19164,0.22706,0.21791,0.17118,2.26167,0.00047,0.00329,0.00270,0.02651,0.03040,0.05013,0.02474,0.06328,0.20157,0.26107,0.07627,0.05321,0.06100,0.10059,0.19459,0.49768,0.19903,0.25777,0.07498,0.07786,0.08926,0.14720,0.52231,1.33586,0.06828,0.08843,0.02596,27.76235,9.75253,81.40131,6.50042,0.00764,45.64339,0.00000,0.00000,0.00000
,561,9.11888,9.19495,8.25275,5.62023,18.47451,3.99858,8.77328,10.24217,0.47851,0.78484,0.89482,0.00000,0.00000,0.40005,3.03148,4.07736,0.36904,0.60529,0.69011,0.35443,7.33056,0.00000,0.00000,0.00000,0.93250,1.10486,1.06034,0.00000,0.00000,0.87246,6.06284,10.43023,1.29322,1.53225,1.47052,0.37150,4.90851,0.52722,3.66372,0.90845,4.49832,5.32975,5.11502,2.43707,32.20002,0.00109,0.00756,0.02438,0.53154,0.60937,1.00492,0.54519,1.39437,4.11706,5.33224,2.10633,1.22889,1.40882,2.32333,5.02562,12.85341,4.66888,6.04693,2.40247,1.09842,1.25925,2.07668,8.71619,22.29235,0.97636,1.26454,0.45763,2.47736,6.60228,16.53215,1.26972,8.88172,19.04407,0.00000,0.00000,0.00000
,562,6.33017,7.99830,11.75999,5.19243,14.84547,2.04533,4.47582,4.95607,0.29060,0.47663,0.54342,0.00000,0.00000,0.34898,2.64450,3.13157,0.24532,0.40236,0.45875,0.36783,7.60772,0.00000,0.00000,0.00000,1.04201,1.23461,1.18487,0.00000,0.00000,0.91543,6.36145,13.81572,1.31055,1.55278,1.49022,0.36017,4.75883,0.48303,3.35665,1.08022,3.92019,4.64477,4.45764,1.99916,26.41409,0.00156,0.01087,0.03174,0.59900,0.68671,1.13248,0.34566,0.88405,2.58651,3.34993,1.40202,1.38581,1.58872,2.62000,3.17271,8.11445,2.90739,3.76553,1.59441,1.24786,1.43057,2.35920,5.18486,13.26070,0.57095,0.73947,0.28995,1.97313,1.01148,1.01310,16.42880,12.65681,18.50926,0.00000,0.00000,0.00000
,563,5.11036,6.03788,10.30958,8.15335,26.56769,2.78274,6.44037,10.39228,0.26230,0.43021,0.49050,0.00000,0.00000,0.21172,1.60439,2.93255,0.27322,0.44813,0.51092,0.26220,5.42305,0.00000,0.00000,0.00000,1.63619,1.93861,1.86050,0.00000,0.00000,1.22084,8.48373,13.25776,2.62854,3.11438,2.98890,0.60151,7.94757,0.86061,5.98051,1.48975,8.63208,10.22757,9.81551,3.84440,50.79457,0.00266,0.01846,0.01618,0.49960,0.57275,0.94454,0.41214,1.05407,3.02302,3.91529,1.70214,1.14889,1.31711,2.17209,3.75539,9.60470,3.35873,4.35009,1.89498,1.53140,1.75563,2.89527,9.40741,24.06019,0.88221,1.14260,0.48490,2.32614,19.66720,1.19436,6.55447,26.77460,20.88823,231.0000,0.00000,0.00000
,564,12.61449,14.73543,40.89477,23.94999,65.96109,7.84319,17.83536,15.42240,0.34673,0.56870,0.64839,0.00000,0.00000,0.57760,4.37690,6.70599,0.28627,0.46953,0.53532,0.64043,13.24582,0.00000,0.00000,0.00000,5.77257,6.83953,6.56397,0.00000,0.00000,4.36746,30.35003,45.13058,7.15981,8.48318,8.14140,1.70902,22.58066,2.30856,16.04246,5.16645,21.37504,25.32583,24.30547,9.49272,125.4237,0.00297,0.02066,0.03020,1.28579,1.47406,2.43091,1.15356,2.95032,7.70029,9.97309,6.81578,2.95196,3.38418,5.58096,10.57533,27.04725,8.60474,11.14449,7.76914,2.15946,2.47565,4.08266,14.09625,36.05228,1.43894,1.86365,1.16872,3.63354,29.30690,9.78460,26.04540,56.34097,65.22939,0.00000,0.00000,0.00000
,565,6.02369,6.01699,11.06181,8.98486,25.54409,2.73760,6.33552,6.05778,0.32187,0.52793,0.60191,0.00000,0.00000,0.28859,2.18685,3.21106,0.24691,0.40498,0.46173,0.26719,5.52628,0.00000,0.00000,0.00000,2.97751,3.52785,3.38572,0.00000,0.00000,1.95764,13.60390,8.39860,3.42049,4.05271,3.88943,0.72503,9.57950,1.05996,7.36582,1.57362,9.80191,11.61361,11.14571,4.19848,55.47293,0.00090,0.00627,0.00797,0.37615,0.43123,0.71115,0.47291,1.20951,3.39550,4.39770,2.22811,0.86710,0.99406,1.63934,4.36641,11.16743,3.83810,4.97094,2.52755,0.63091,0.72328,1.19279,6.29392,16.09720,0.65950,0.85416,0.40655,58.56640,9.69177,12.94306,19.37971,2.26629,39.15495,0.00000,0.00000,0.00000
,566,5.23540,5.47834,6.46537,4.52345,13.34227,2.29905,5.23736,5.92700,0.27492,0.45093,0.51411,0.00000,0.00000,0.24497,1.85634,3.04856,0.22793,0.37384,0.42623,0.25921,5.36122,0.00000,3e-07,0.00000,1.07349,1.27191,1.22066,0.00000,0.00000,0.75735,5.26293,7.11919,1.37339,1.62723,1.56167,0.31534,4.16645,0.42674,2.96550,0.95332,4.14767,4.91430,4.71630,1.89043,24.97759,0.00068,0.00474,0.00314,0.14258,0.16346,0.26957,0.30252,0.77371,2.00575,2.59776,1.78044,0.33166,0.38022,0.62704,2.79669,7.15275,2.25964,2.92658,2.03038,0.35894,0.41150,0.67862,4.69137,11.99854,0.43475,0.56307,0.36487,2.45641,26.18220,1.26125,1.25899,8.80662,47.11946,0.00000,0.00000,0.00000
,567,6.53013,5.52039,9.52299,6.80774,17.12921,2.11854,3.68242,3.26039,0.35517,0.58255,0.66418,0.00000,0.00000,0.34897,2.64446,3.05626,0.23431,0.38431,0.43816,0.23700,4.90167,0.00000,1e-07,0.00000,2.91653,3.45560,3.31638,0.00000,0.00000,1.53872,10.69275,5.92066,2.84451,3.37026,3.23448,0.46243,6.10993,0.70265,4.88283,0.75734,7.34322,8.70048,8.34994,2.28725,30.22056,0.00064,0.00442,0.01900,0.54810,0.62836,1.03624,0.34643,0.88601,2.76388,3.57966,1.27133,0.94131,1.07914,1.77965,2.56953,6.57177,2.55721,3.31199,1.20597,0.71190,0.81614,1.34592,3.38620,8.66048,0.54647,0.70776,0.21358,2.51754,1.29057,1.29263,1.29031,9.02575,3.88491,0.00000,0.00000,0.00000
,568,5.33756,7.75341,3.42190,2.71476,9.69938,1.42382,2.95030,6.11185,0.23646,0.38784,0.44219,0.00000,0.00000,0.26397,2.00031,2.74624,0.26638,0.43692,0.49814,0.34804,7.19831,0.00000,0.00000,0.00000,0.48701,0.57703,0.55378,0.00000,0.00000,0.45440,3.15767,1.92058,0.84845,1.00527,0.96477,0.19623,2.59273,0.30559,2.12358,0.32074,3.01932,3.57738,3.43325,1.32998,17.57250,0.00358,0.02491,0.00035,0.30418,0.34872,0.57508,0.17322,0.44303,1.51327,1.95992,0.17448,0.66655,0.76415,1.26019,1.48558,3.79950,1.59215,2.06208,0.16596,1.30465,1.49568,2.46657,5.04398,12.90037,0.56145,0.72717,0.05846,1.38877,0.71192,0.71307,29.87135,74.87778,2.14307,0.00000,352.0000,0.00000
,569,5.14446,6.89866,8.56327,8.28397,28.74567,2.91760,6.48214,11.79022,0.23715,0.38897,0.44348,0.00000,0.00000,0.18301,1.38679,3.01013,0.32144,0.52722,0.60110,0.28452,5.88470,0.00000,0.00000,0.00000,1.00088,1.18588,1.13810,0.00000,0.00000,0.93557,6.50137,11.33920,1.66603,1.97397,1.89444,0.55888,7.38425,0.67291,4.67615,2.43009,6.24159,7.39524,7.09729,3.77003,49.81192,0.00466,0.03236,0.01666,0.29174,0.33446,0.55157,0.43007,1.09994,2.55364,3.30736,3.13112,0.64826,0.74318,1.22559,3.79704,9.71124,2.72711,3.53203,3.40653,1.02043,1.16984,1.92922,11.00206,28.13866,0.81871,1.06036,0.96598,7.44173,9.75489,0.97785,19.50596,25.39188,49.84814,0.00000,0.00000,0.00000
