
Project Name,0295_TimeOfUseCharging_2404_E23b
emmebank Title,020_MSM_Template_Mat_24_E23B
Year,2026
Slot No,16
Scenario Title AM,2026 AM TOUCH_base_AGSv1_E23B_NC
Date,20240724
User,ChapaJay1
File Name,C:/001_Z/MSM_P2_E23b/0295_TimeOfUseCharging_2404/2026/2026/outputs/Landuse_Table/Landuse_Detailed_Table_2026_Slot_16.csv

c ,Zone,HH1,HH2,HH3,HH4,HH5,HH6,HH7,HH8,HH1PT1,HH1PT2,HH1PT3,HH1PT4,HH1PT5,HH1PT6,HH1PT7,HH1PT8,HH2PT1,HH2PT2,HH2PT3,HH2PT4,HH2PT5,HH2PT6,HH2PT7,HH2PT8,HH3PT1,HH3PT2,HH3PT3,HH3PT4,HH3PT5,HH3PT6,HH3PT7,HH3PT8,HH4PT1,HH4PT2,HH4PT3,HH4PT4,HH4PT5,HH4PT6,HH4PT7,HH4PT8,HH5PT1,HH5PT2,HH5PT3,HH5PT4,HH5PT5,HH5PT6,HH5PT7,HH5PT8,HH6PT1,HH6PT2,HH6PT3,HH6PT4,HH6PT5,HH6PT6,HH6PT7,HH6PT8,HH7PT1,HH7PT2,HH7PT3,HH7PT4,HH7PT5,HH7PT6,HH7PT7,HH7PT8,HH8PT1,HH8PT2,HH8PT3,HH8PT4,HH8PT5,HH8PT6,HH8PT7,HH8PT8,E1,E2,E3,E4,E5,E6,Prim,Sec,Tert
,518,120.7192,157.3541,175.1424,88.71333,385.8397,215.1237,322.3777,339.8885,22.88488,37.52514,50.31547,0.00000,0.00000,9.20473,69.78152,41.73290,35.51996,57.98541,77.92348,6.91119,150.4429,0.00005,0.00036,0.00084,51.69563,61.32232,69.81705,0.00000,0.00000,27.81800,205.9360,116.5307,48.89491,58.05485,65.96326,5.63106,83.08226,9.99908,51.24932,21.52146,158.7625,188.1958,214.6064,49.23304,722.4462,0.00872,0.06882,0.16131,71.85574,81.81050,152.8649,18.09689,57.62616,186.8285,275.2181,236.9969,99.62689,112.9829,209.5509,144.6075,500.1478,150.1562,211.4018,130.5260,72.14952,82.09440,153.7610,238.6859,833.6257,31.61183,50.32528,22.31004,29.37782,44.15762,20.39346,37.24876,339.9618,46.38294,1650.710,17.71956,0.00000
,519,118.0770,108.2795,139.5968,62.04634,318.1751,111.6847,169.3064,187.9270,9.34800,15.26465,20.49329,0.00000,0.00000,5.48375,41.03194,71.56132,14.43939,23.39253,31.43946,4.69089,103.5886,0.00008,0.00065,0.00093,29.25666,34.44125,39.57036,0.00000,0.00000,19.13911,143.4860,116.5685,28.68382,33.82900,38.75985,3.91668,58.12965,7.12685,32.18443,18.81739,100.4443,118.0635,136.0348,40.12423,596.2260,0.01388,0.10978,0.15753,33.82317,38.91455,71.10138,9.00726,28.92511,93.96353,137.0973,141.2241,49.80048,57.12072,104.3412,78.42229,260.1906,80.97057,111.6628,72.42220,38.78987,44.51815,81.43154,138.0672,465.9169,17.71698,28.58242,14.19839,17.10277,42.13927,13.38485,37.58182,302.8927,44.22952,1828.554,23.41969,0.00000
,520,128.8562,125.7441,142.5346,64.87082,333.4489,103.6484,193.4832,214.6013,7.30379,11.93354,16.02666,0.00000,0.00000,5.87125,43.23692,79.74800,11.76666,19.10664,25.71158,5.49204,120.2521,0.00009,0.00068,0.00120,21.52294,25.42340,29.09477,0.00000,0.00000,19.38099,144.1734,121.5148,20.20164,23.89829,27.28952,4.11763,60.75319,7.38447,33.16852,20.05256,66.22440,78.11662,89.65845,42.69133,624.2064,0.01389,0.10993,0.19886,23.94215,27.77400,48.39425,7.01382,24.67794,78.48126,121.2926,143.0114,40.89545,47.29906,82.61936,83.31815,303.6482,81.86769,122.2110,82.71243,32.88396,37.98407,66.41557,147.4730,544.4558,16.64421,29.34027,14.80821,59.62660,154.4436,51.03911,733.8952,678.8124,110.8677,601.6337,16.62808,0.00000
,521,132.8996,147.2996,192.1414,81.65413,415.2877,131.6313,216.8363,239.6620,11.06323,18.00700,24.24762,0.00000,0.00000,7.08223,52.52142,73.29599,17.94197,28.97858,39.08220,6.36952,140.9301,0.00011,0.00086,0.00193,35.60339,41.80574,48.21912,0.00000,0.00000,25.16084,189.4496,169.6722,34.01155,40.00397,46.01091,5.13652,76.51761,9.25051,40.83804,25.65035,115.4220,135.1998,156.5438,52.11304,778.4625,0.01594,0.12805,0.29023,33.75715,39.21169,71.21082,10.41607,33.29544,114.3216,164.3181,154.5747,52.20550,60.54365,110.2704,103.1218,330.5508,106.9752,146.9473,89.88505,41.35037,47.80917,87.36819,182.4591,590.5263,23.11044,37.02020,17.59013,276.4212,28.04399,54.90686,84.84278,158.4075,116.8730,872.9060,32.54053,0.00000
,522,180.3325,209.0688,233.5359,107.1294,521.9775,167.1699,269.5341,283.2243,21.70750,35.58348,47.77949,0.00000,0.00000,11.21910,84.96077,84.15267,31.67285,51.64516,69.47366,8.90991,200.1589,0.00010,0.00076,0.00140,42.63961,50.23466,57.62620,0.00000,0.00000,32.98812,249.1182,184.9655,41.82011,49.39752,56.47416,6.73899,100.3904,12.07019,56.08103,31.45933,146.4942,172.5844,198.2894,65.62861,978.3262,0.01790,0.14151,0.26397,48.74504,56.23314,100.9834,12.80474,42.59474,140.4098,212.1775,200.8152,73.90458,85.01104,152.5210,119.9123,419.1559,124.4597,179.5552,103.5962,53.61899,61.87805,111.5201,200.7732,706.5810,25.03654,41.27790,17.83234,247.5010,58.26359,177.7989,227.6563,233.9992,102.0225,614.5157,60.97633,0.00000
,523,145.9776,107.4652,142.5832,61.05724,253.3549,135.0959,164.4462,165.5533,13.91230,22.71605,30.50297,0.00000,0.00000,6.91934,53.34407,85.71420,17.44961,28.28370,38.01459,4.67364,102.7916,0.00004,0.00032,0.00119,36.10895,42.49736,48.90235,0.00000,0.00000,21.45772,158.9466,104.7620,30.66467,36.13229,41.49195,3.89100,57.16624,6.80980,34.68263,14.82668,95.28959,111.8510,129.0367,32.28544,474.4243,0.00551,0.04379,0.16300,48.15502,55.62480,101.4642,12.31633,39.69253,125.6843,189.3896,137.2863,56.44224,65.01841,118.4146,76.38516,252.5072,85.18134,121.0845,56.84922,40.84540,46.97270,85.43613,122.0081,416.4068,18.09828,29.58786,11.37497,19.54896,35.17016,18.13287,79.02635,207.8377,57.33449,453.4543,1256.226,0.00000
,524,74.90181,76.80041,138.4684,60.94321,254.7897,149.0006,192.0654,187.0541,11.61599,18.95310,25.46286,0.00000,0.00000,4.90725,37.56122,32.43333,14.92049,24.15799,32.48627,3.39312,73.40729,0.00004,0.00032,0.00065,37.32515,44.04867,50.53807,0.00000,0.00000,21.08006,157.6707,98.18593,32.26793,38.14203,43.63867,3.86058,57.08263,6.66132,33.44385,16.31575,102.7787,121.1730,139.2179,32.18490,477.3945,0.00598,0.04648,0.10481,58.69641,67.98765,120.4524,13.22447,44.74949,131.2126,205.5489,158.0821,70.64420,81.68183,144.7818,86.51355,297.6172,92.44598,135.6388,71.80087,50.96164,58.68647,103.7440,133.4872,478.9666,18.36529,31.36948,13.50821,6.00779,48.60342,14.84724,30.02306,82.49293,48.37792,36.32428,19.09365,0.00000
,525,231.8401,318.5680,298.3636,130.6854,815.9968,176.3741,374.1709,474.9219,24.68813,40.26366,53.98751,0.00000,0.00000,13.45173,97.01183,121.3766,48.94794,78.98658,105.9649,14.25970,304.3083,0.00054,0.00426,0.00518,56.70517,66.88869,76.76475,0.00000,0.00000,39.89108,290.4470,266.3891,65.00270,76.86674,87.83775,8.28535,122.4000,15.82645,63.43226,45.65899,269.9728,318.4892,365.8813,103.9015,1528.092,0.05088,0.40204,0.48172,51.08177,57.96254,112.7147,11.40455,33.60177,158.4535,210.2930,223.5339,107.0119,120.9719,235.7586,184.7805,563.5613,192.4518,247.1246,159.3071,91.55969,103.9021,202.7977,370.1465,1139.138,44.43671,67.19247,29.83970,33.76612,72.74844,43.96519,60.65316,284.3259,141.1188,834.1931,50.16579,0.00000
,526,265.5798,202.8307,372.8492,98.50356,778.1187,86.65755,174.6454,326.3430,6.75122,10.34200,14.35159,0.00000,0.00000,5.00754,31.12731,229.4449,23.14264,35.33018,49.05890,8.80924,194.0215,0.00107,0.00820,0.00515,35.26237,41.25000,47.38055,0.00000,0.00000,26.77076,203.1728,515.7548,42.74020,50.26623,57.45090,6.17046,92.33309,11.47873,31.38373,50.53465,187.2108,219.0298,252.3368,97.61794,1458.620,0.16346,1.27162,0.84359,16.25812,18.97904,30.90738,3.25949,11.26355,45.27422,71.01344,185.6380,43.67142,50.94109,83.16669,75.46786,273.8229,69.20748,86.35531,113.5505,49.31853,57.57542,94.40881,234.0955,851.9356,18.30942,31.75914,24.77924,44.78608,119.0937,88.57626,78.75321,228.8754,156.8745,803.3538,12.80148,0.00000
,527,62.84195,69.92860,152.9888,44.84930,349.0732,39.85992,81.63349,192.0806,2.72600,3.99606,5.39772,0.00000,0.00000,1.94641,11.76541,49.13012,7.97654,11.56429,15.67449,3.19125,66.73734,0.00032,0.00245,0.00235,16.18415,17.56138,19.59880,0.00000,0.00000,13.09424,99.27299,193.6103,18.95220,20.60534,22.70618,2.68665,42.16264,5.42724,15.08348,21.45892,82.15724,88.95640,99.26360,43.98914,654.1572,0.04463,0.35082,0.34422,6.41670,6.90335,10.76653,1.80305,6.32569,26.59733,42.85334,63.83311,17.23865,18.49697,28.89696,36.20184,127.0652,37.35394,45.56967,46.85757,22.88148,24.54924,38.53331,138.1390,484.3813,11.13385,19.06667,12.15302,28.65508,112.9580,22.56826,70.37257,113.5674,77.42046,569.6600,26.75280,0.00000
,528,20.29091,41.48340,31.88003,12.26660,123.0403,26.48282,68.89076,104.8142,2.75234,4.01681,5.18571,0.00000,0.00000,1.69433,9.97953,8.61705,6.16189,8.64583,11.39773,3.13875,38.34464,0.00115,0.00769,0.00304,6.60943,7.16708,8.27803,0.00000,0.00000,8.06628,36.12901,19.56477,6.95588,7.56446,8.53205,0.70990,11.55669,1.71142,6.17714,3.59540,31.79298,34.42210,39.48385,21.17296,224.9076,0.01796,0.14665,0.04715,9.67516,10.51488,16.48471,1.68602,6.27207,25.20642,39.74236,29.44332,23.23815,25.23881,39.38366,28.45214,109.3294,31.87560,47.01913,26.59327,23.22952,25.20044,39.43494,75.55664,286.9778,9.45080,17.02275,6.98558,551.4586,207.0262,632.3227,332.5363,258.6333,383.7067,4.46851,2.35975,0.00000
,529,103.5523,139.7601,100.4069,46.55664,271.7807,50.86672,77.66937,119.1088,13.82878,20.37365,25.62229,0.00000,0.00000,7.15982,51.06223,45.33020,22.57977,32.42624,40.63542,7.12547,132.6347,0.00045,0.00342,0.00500,24.96559,27.19324,30.39583,0.00000,0.00000,17.70572,118.6266,64.48147,24.34522,26.55853,29.46494,2.95988,43.59676,5.68821,24.21466,13.46778,88.31967,95.97937,108.3329,37.04650,506.5148,0.01056,0.08381,0.12681,12.33084,13.07240,23.97692,3.55187,10.93341,45.18881,63.54893,42.74707,20.36260,21.56239,39.74781,38.16176,117.1770,43.18644,54.59967,32.84958,18.66434,19.76599,36.64408,87.98328,269.3431,11.33331,17.32992,8.29567,20.33471,83.98728,45.27654,149.3964,237.3541,75.10388,405.7910,10.45133,0.00000
,530,146.2308,204.6352,108.0197,38.27113,261.2104,35.54008,59.52527,89.93400,10.06297,14.29099,17.67043,0.00000,0.00000,8.42878,53.46979,84.33223,23.79071,32.19682,39.26892,11.56364,193.0715,0.00223,0.01713,0.03137,16.30372,17.65673,19.78939,0.00000,0.00000,16.28523,91.56647,108.1877,18.83134,20.42818,22.73742,2.51308,35.75805,4.46634,17.61439,14.54838,75.41038,81.53697,91.66022,38.42794,483.9927,0.01801,0.14874,0.24155,7.50112,7.88748,14.63811,1.99626,6.13993,27.66097,37.32476,35.78792,15.00549,15.74082,29.37808,29.86353,89.18701,31.84834,40.05560,26.98412,13.43467,14.07951,26.39162,68.75722,201.0448,8.73946,13.18827,6.69556,21.85379,52.74772,24.12349,129.3628,37.81003,86.58783,14.07362,7.43207,0.00000
,531,70.41610,175.3063,216.4436,97.61333,794.5565,147.7664,333.9702,525.3094,8.44674,12.31633,16.34943,0.00000,0.00000,5.95454,38.58070,25.88086,21.45052,30.95668,40.79819,8.16664,167.1396,0.00213,0.01439,0.00534,46.15361,49.86278,54.48853,0.00000,0.00000,32.38064,240.2018,160.3047,50.12317,54.24700,59.02687,5.99482,91.61852,14.25138,55.13465,24.05100,192.9879,207.8551,228.8676,101.4677,1487.645,0.22475,1.56092,0.57175,39.89071,43.07467,64.80821,7.03535,28.54687,109.2176,180.8708,232.4970,99.97267,107.6533,162.4080,133.7596,534.1807,144.3917,220.5556,127.4849,101.4267,109.0246,165.8574,362.2512,1424.754,38.41938,72.94894,29.62037,27.58189,182.5835,40.40777,353.2098,210.2366,136.1926,446.5011,157.1058,0.00000
,532,7.33996,14.28262,24.32677,6.02358,55.19822,6.40860,12.66415,33.16691,0.25331,0.39359,0.50967,0.00000,0.00000,0.33961,1.97464,5.02571,0.44347,0.65787,0.84074,0.69359,13.58903,0.00009,0.00067,0.00052,1.45682,1.67752,1.84835,0.00000,0.00000,1.63990,11.23320,35.78044,2.06987,2.38597,2.62478,0.39552,5.62806,0.77860,1.97056,2.94934,9.36872,10.77073,11.90663,7.51116,102.8853,0.00925,0.06895,0.05056,1.04719,1.17388,2.11487,0.36599,1.08510,5.01811,6.28509,10.72934,2.72586,3.05163,5.50834,6.44763,18.88068,6.68451,6.64913,7.14909,4.20891,4.70774,8.50870,28.90281,83.94817,2.13722,3.11314,1.90105,44.08568,94.51251,116.0888,67.88477,201.6170,385.9746,336.8091,0.78527,0.00000
,533,11.04156,10.26397,14.76974,6.81537,37.46803,3.94111,9.81673,10.81250,0.78759,1.18604,1.46445,0.00000,0.00000,0.40023,2.82968,7.81165,1.69579,2.39841,2.84545,0.46017,9.80380,0.00001,0.00005,0.00167,2.74827,3.15828,3.43873,0.00000,0.00000,2.20911,16.17003,11.16033,2.45721,2.83102,3.08906,0.44378,6.37158,0.86692,3.84945,1.65517,8.77248,10.04633,10.91417,4.92527,70.01078,0.00095,0.00706,0.01332,0.86960,0.97557,1.76984,0.22398,0.65467,3.73223,4.74961,4.57750,2.16461,2.42445,4.40729,5.06368,14.56979,5.24595,6.59516,3.00265,1.63197,1.82660,3.31872,9.10918,26.21161,0.91538,1.32569,0.47643,67.41987,6.82446,10.54569,2.54507,72.30923,56.73867,369.9048,0.39277,0.00000
,534,12.73758,9.80847,8.83610,2.81890,14.85985,4.86775,9.54150,16.49135,2.06502,3.14348,3.78801,0.00000,0.00000,0.79991,6.40627,5.53140,1.67240,2.48289,2.95635,0.41829,9.39018,0.00001,0.00014,0.00051,1.28908,1.46728,1.54919,0.00000,0.00000,1.02667,7.72887,8.91667,1.08550,1.23976,1.31427,0.18083,2.63806,0.35723,1.62340,0.62591,3.58649,4.09040,4.34554,1.90013,27.81959,0.00133,0.01021,0.02216,0.97576,1.12763,1.89518,0.26399,0.83621,4.42299,7.21158,4.83755,2.18173,2.51855,4.23823,4.61302,14.46998,5.51316,7.02742,2.33308,2.92809,3.37651,5.67802,12.16452,38.11796,1.27906,1.95860,0.51283,10.15749,12.14673,16.67440,7.06929,5.27965,46.59522,0.00000,0.00000,0.00000
,535,33.25676,30.69735,39.84195,13.51536,77.24801,16.59871,28.74330,34.55809,2.00283,3.06376,3.85214,0.00000,0.00000,1.53721,10.87090,20.84864,3.31724,4.79965,5.86146,1.51930,29.17805,0.00010,0.00080,0.00207,4.41546,5.06207,5.45174,0.00000,0.00000,4.53339,31.29097,43.85954,4.72675,5.42968,5.86164,0.88955,12.62581,1.67498,7.13320,4.01124,18.60297,21.29999,22.93437,10.30986,144.1862,0.00511,0.03882,0.11003,3.27879,3.67544,6.64001,1.24729,3.61248,15.61327,20.47684,16.49559,5.74564,6.43178,11.61532,14.65275,42.83384,15.91077,20.20109,9.83659,4.64359,5.19731,9.39981,26.86829,78.58575,3.63119,5.28072,1.93044,4.92537,7.67711,26.94355,4.35039,18.22539,59.01497,12.16510,5.28057,0.00000
,536,23.90843,27.52386,71.68394,23.85734,128.7651,55.32860,118.3911,95.49261,1.02223,1.58379,2.01304,0.00000,0.00000,1.16302,7.91483,14.83058,1.91217,2.93661,3.72698,1.24631,26.27756,0.00002,0.00018,0.00042,10.66340,12.26505,13.46364,0.00000,0.00000,8.19440,57.86310,77.31040,9.16183,10.54607,11.56848,1.57821,22.27914,3.13569,14.44777,4.82652,29.17418,33.51689,36.84155,17.31666,240.2135,0.00482,0.03655,0.08408,14.43313,16.47369,25.09251,3.35652,12.64624,41.47260,67.02303,111.5366,27.84492,31.74224,48.40821,50.10130,186.6809,48.83505,76.89697,42.43808,19.88545,22.67178,34.45444,77.90086,291.4011,7.95579,14.33577,6.17420,6.32911,29.19588,4.04339,54.85281,28.21341,62.75601,94.76810,41.13652,0.00000
,537,94.71687,128.3442,127.1769,56.47089,406.0725,69.41370,121.8799,165.4111,13.79364,20.60886,26.55801,0.00000,0.00000,6.24235,44.49298,43.98155,21.25496,31.52847,40.65651,5.72621,122.6180,0.00015,0.00101,0.00088,29.24544,31.58443,34.78898,0.00000,0.00000,18.44607,140.1118,95.79583,32.76012,35.45469,38.80876,3.45044,53.02045,8.12884,33.47377,12.39701,131.1418,141.3886,156.1542,51.63779,760.5071,0.03143,0.22486,0.20023,21.15337,22.79519,36.80922,3.32520,11.71704,51.22314,82.11250,103.9239,42.24529,45.47180,73.29003,52.19265,191.5671,59.17626,86.63339,37.57512,35.37318,38.08489,61.22962,110.5293,420.9236,13.63125,24.34906,7.48511,6.40719,24.37467,3.54560,12.37517,347.7923,149.3056,941.4905,96.37047,0.00000
,538,138.2365,76.13792,121.1358,37.22160,198.0161,46.93409,90.98226,102.2773,4.18747,6.19229,7.74231,0.00000,0.00000,3.09379,21.95659,113.1862,7.82548,11.36156,14.21901,3.70603,72.43188,0.00009,0.00072,0.00265,13.05290,14.14155,15.42448,0.00000,0.00000,11.38872,82.05590,148.8269,13.15089,14.26887,15.50774,2.34082,34.88078,3.84742,15.92346,14.86635,48.27754,52.17668,57.18305,26.38115,369.6511,0.00900,0.07498,0.27769,9.87252,10.48136,18.42598,2.76497,8.71402,34.59107,48.27392,74.74155,19.33925,20.48016,36.19522,44.55217,137.4124,42.70094,57.25688,41.61530,15.00739,15.90349,27.96699,80.33862,248.1685,8.73086,13.83923,7.58906,552.7792,240.6940,172.4540,826.5265,236.6185,175.6089,13.19924,6.97032,12.76971
,539,310.8105,345.4130,200.0873,64.55461,494.3984,45.01658,92.78081,156.4819,9.77644,14.44927,18.22371,0.00000,0.00000,10.56563,73.38428,226.8606,22.26227,32.32660,40.72790,14.83857,330.5744,0.00111,0.00893,0.00708,22.96010,24.82271,27.29724,0.00000,0.00000,20.32150,152.4644,227.3887,23.77818,25.75014,28.20869,3.91672,60.63789,7.35804,21.34686,31.90668,107.5791,116.0056,128.4353,63.28356,925.5132,0.05695,0.46068,0.36391,7.15051,7.54257,13.49129,2.13646,6.55422,30.60017,42.04109,66.23634,17.81869,18.77850,33.60953,44.22728,141.3343,41.96381,51.00322,57.70028,16.19256,17.04692,30.46436,111.0711,358.3746,10.48175,16.60513,13.25932,188.4342,630.1402,166.8985,1268.851,1141.005,312.1452,52.84724,27.90783,0.00000
,540,312.9225,327.0207,236.6947,109.2959,636.2119,68.77867,130.2206,169.3143,18.75401,27.72813,35.27912,0.00000,0.00000,13.53565,100.1382,199.2486,32.25459,46.94332,59.61752,14.00930,313.0114,0.00056,0.00449,0.00509,47.24364,51.18914,56.15953,0.00000,0.00000,33.03650,251.5565,188.7963,49.54274,53.75304,58.70755,6.61757,102.6783,13.09591,57.20695,32.37365,173.9576,188.0760,207.5262,79.86104,1192.563,0.03912,0.31720,0.36018,18.91993,20.00581,35.48837,5.07332,16.20488,63.36002,90.51707,67.35642,34.15769,36.03916,64.14741,62.56710,197.8742,67.15820,90.92646,54.10047,29.54655,31.14814,55.70258,128.0208,399.5525,16.36951,25.80338,11.90880,79.71536,118.8224,20.44182,170.9417,331.8437,116.4723,216.0344,651.2313,0.00000
,541,188.4560,227.5860,196.7539,89.80273,452.1070,88.19830,147.8499,182.1557,23.28693,34.71145,43.71353,0.00000,0.00000,11.21231,84.83478,92.40891,36.99255,54.63724,68.86183,9.79527,217.7907,0.00021,0.00169,0.00368,43.74409,47.44080,52.06773,0.00000,0.00000,28.52262,215.7565,149.2287,40.89332,44.40732,48.53315,5.51385,84.28888,10.43257,48.79351,24.05281,134.1922,145.2032,160.3194,57.48444,846.7295,0.01867,0.15013,0.33663,27.80686,29.79747,50.71181,6.46947,21.65918,78.49960,120.3919,84.59647,44.55548,47.66309,81.21647,67.68304,228.0168,74.89767,106.9587,54.69350,36.74030,39.28976,67.01105,129.8585,441.1395,17.27056,28.78672,11.54375,17.22619,50.42371,15.55475,76.34410,214.3919,54.50162,579.6343,34.13238,0.00000
,542,172.9938,199.2868,213.7345,96.35035,396.8309,143.8334,165.4368,178.1492,33.06613,49.30700,61.78196,0.00000,0.00000,13.46798,105.1896,54.33632,38.95616,57.56145,72.16236,8.76056,190.5262,0.00029,0.00181,0.00287,55.92587,60.67198,65.98465,0.00000,0.00000,33.75145,256.3492,137.3684,46.23182,50.20823,54.42978,5.96977,90.38058,10.65470,55.67252,21.91299,138.2879,149.7416,163.4674,50.31613,743.3456,0.02138,0.13721,0.26339,48.87215,52.11580,89.73239,12.13142,40.39964,126.1709,200.1153,102.6055,56.22144,59.88660,103.0043,75.53386,255.3397,85.00913,124.4906,53.64361,39.50110,42.09404,72.15729,119.0342,415.4133,17.32583,29.07266,10.45699,22.32213,42.92937,17.73274,38.38478,127.1658,17.33970,504.6661,19.36282,0.00000
,543,125.7610,240.8450,196.0873,79.36319,578.1837,85.06818,197.2872,269.8870,18.17659,26.75335,33.69506,0.00000,0.00000,9.28805,61.14077,55.33220,41.92237,59.79723,75.73095,14.19954,226.6454,0.00068,0.00486,0.00951,34.81997,37.80315,42.05693,0.00000,0.00000,30.18107,191.5092,170.4843,40.63622,44.23851,48.72887,4.72362,74.63958,9.77622,37.44053,28.44619,182.7779,198.0724,220.3202,81.64784,1074.720,0.03376,0.27929,0.38016,25.29698,27.05881,47.27386,4.74755,15.56127,76.87946,107.1265,100.4884,56.87947,60.73315,106.4293,93.70617,300.8682,100.4223,133.5007,79.00690,48.88904,52.13103,91.73701,208.3896,655.7184,24.55203,38.82356,17.49691,23.23034,68.44145,26.13949,43.67502,66.77524,106.4919,239.8833,24.23025,0.00000
,544,75.43436,72.97154,49.52816,26.68661,103.0126,44.97117,54.98244,53.77464,13.03235,19.09097,23.82448,0.00000,0.00000,4.65353,35.79241,34.98843,18.06655,26.04785,32.44854,3.52043,69.45110,0.00005,0.00042,0.00067,15.44586,16.64947,17.90938,0.00000,0.00000,9.85410,66.04646,23.15576,13.56519,14.63739,15.73536,1.73297,24.95364,2.86789,16.77009,4.94017,40.47967,43.57439,46.70572,13.46083,192.5643,0.00126,0.01054,0.01671,17.93718,19.21703,32.39450,3.81617,13.00401,40.21702,63.58389,32.89286,21.65826,23.16454,39.07932,24.94333,85.02154,28.11563,42.96444,15.77374,15.15151,16.19330,27.32794,36.58734,124.7366,5.78173,9.77439,2.82573,1145.817,162.3196,260.8009,202.0883,209.8349,337.8976,221.3510,11.27513,0.00000
,545,86.43066,136.2658,101.3979,31.61905,366.9725,31.22388,69.50907,141.9398,6.25330,9.23920,11.66173,0.00000,0.00000,3.95652,25.83244,56.64169,17.20391,24.78236,31.37116,6.38129,129.8845,0.00048,0.00380,0.00542,15.16293,16.37449,18.24068,0.00000,0.00000,11.93328,86.14824,104.7143,17.19972,18.66121,20.49354,1.93478,29.68427,4.71243,8.68330,16.23165,102.4964,110.7482,122.6694,47.28253,686.6625,0.04121,0.34215,0.29671,7.14526,7.63354,13.14257,1.41606,4.76019,24.99948,34.57482,43.17203,19.17506,20.42621,35.34248,32.73810,106.2800,35.59310,43.73564,31.87743,22.67704,24.12769,41.61642,106.8378,345.3756,9.96877,16.14431,7.50540,13.46898,48.93094,33.89007,49.20439,59.94297,49.30699,628.6826,13.03449,0.00000
,546,149.1561,193.1004,210.6047,70.26276,494.6105,58.61594,122.4034,206.5957,6.29274,8.77439,11.10130,0.00000,0.00000,5.54602,34.63042,108.9796,17.57113,23.94349,30.34844,9.62273,183.4777,0.00089,0.00706,0.00774,29.16263,31.39101,34.89264,0.00000,0.00000,21.30898,153.3589,246.5415,31.22263,33.71864,37.07307,4.36917,65.89360,8.40708,29.26770,28.98454,120.6019,129.8852,143.2864,63.79104,925.4301,0.06024,0.50245,0.32733,12.35410,13.25079,21.34070,2.50715,9.13494,35.04003,54.14420,108.5108,32.24867,34.48912,55.70617,53.39431,191.4126,50.72655,69.41617,68.59975,33.90045,36.21605,58.29047,144.8914,518.4595,13.09708,23.07619,15.37956,49.81022,64.86308,34.68625,157.5357,245.6633,60.78305,729.3759,17.09721,0.00000
,547,130.7100,185.0669,168.6006,72.53667,457.8264,73.46841,164.4504,219.5392,10.86590,15.90941,19.94451,0.00000,0.00000,6.70381,47.61145,76.39471,23.77746,33.93144,42.54736,8.64984,176.4171,0.00044,0.00357,0.00587,34.10048,36.83749,40.22033,0.00000,0.00000,22.78071,168.6316,145.7888,35.09214,37.94041,41.42847,4.41989,68.11678,8.69265,36.04319,23.29925,142.8695,153.7938,169.6163,59.02484,856.6281,0.02824,0.23499,0.31843,21.48981,22.93585,38.51094,4.08015,14.02970,61.07710,90.44230,90.19268,49.73966,52.93968,89.23846,75.03186,253.8689,79.24023,112.7680,66.15150,43.16902,45.90423,77.33654,159.2158,535.1399,18.78755,31.56986,13.67576,28.16160,52.07425,32.67774,61.17460,453.8276,64.91655,931.2917,1853.469,0.00000
,548,141.4242,89.99751,205.1245,65.27690,412.6092,34.80750,79.20357,108.8264,3.31656,4.70621,5.96995,0.00000,0.00000,3.11048,19.05269,119.2610,7.65175,10.55965,13.39750,4.60723,85.39027,0.00032,0.00225,0.00281,27.79249,29.73632,33.76311,0.00000,0.00000,20.70041,144.7336,244.8150,28.21222,30.30811,33.94446,4.29603,60.98088,8.18195,29.34011,23.71534,108.0871,115.8890,129.8314,55.06667,770.1516,0.02230,0.17480,0.19303,5.45933,5.76337,10.13918,1.44971,4.48875,21.44818,28.32225,65.87495,15.14614,15.95911,28.05188,38.50884,119.8983,34.13515,43.71793,42.30650,12.59193,13.27844,23.17925,82.49663,258.4305,6.56755,10.45006,7.39488,17.15110,145.5584,60.11078,172.1868,433.2120,146.5136,672.9706,525.2202,0.00000
,549,46.05492,69.29918,126.0385,51.57510,404.1836,41.89951,128.1452,179.2188,3.49539,5.10758,7.29720,0.00000,0.00000,2.67933,15.46744,27.90815,9.14566,13.35310,19.07512,3.28439,66.01480,0.00000,1.895e-07,0.00000,25.38016,27.33229,30.42187,0.00000,0.00000,16.16036,119.3375,116.5791,27.32216,29.50281,32.57732,3.27091,48.30418,6.94433,22.41322,19.82220,110.7831,119.1247,132.8045,52.79739,755.5698,0.10713,0.66727,0.29459,13.87134,14.99558,21.29645,1.35186,5.53368,24.05209,48.28563,73.48952,40.33257,43.51443,61.98012,47.27449,209.0158,41.93098,65.74596,76.96216,37.11552,40.09671,57.38620,110.6213,481.4291,9.08250,18.18383,15.93781,12.58809,70.15950,81.95785,112.8632,44.57199,81.40693,77.18551,40.76050,0.00000
